Entity,Continent,Date,Daily_confirmed,Daily_deaths,Total_confirmed
Moldova,Europe,2020-04-27,104,2,3408
Moldova,Europe,2020-04-28,73,6,3481
Moldova,Europe,2020-04-29,157,5,3638
Moldova,Europe,2020-04-30,133,4,3771
Moldova,Europe,2020-05-01,126,8,3897
Moldova,Europe,2020-05-02,83,3,3980
Moldova,Europe,2020-05-03,72,2,4052
Moldova,Europe,2020-05-04,69,1,4121
Moldova,Europe,2020-05-05,127,7,4248
Moldova,Europe,2020-05-06,115,4,4363
Monaco,Europe,2020-02-29,1,0,1
Monaco,Europe,2020-03-15,2,0,3
Monaco,Europe,2020-03-16,4,0,7
Monaco,Europe,2020-03-17,2,0,9
Monaco,Europe,2020-03-20,2,0,11
Monaco,Europe,2020-03-21,1,0,12
Monaco,Europe,2020-03-22,6,0,18
Monaco,Europe,2020-03-23,5,0,23
Monaco,Europe,2020-03-25,4,0,27
Monaco,Europe,2020-03-26,4,0,31
Monaco,Europe,2020-03-27,2,0,33
Monaco,Europe,2020-03-28,9,0,42
Monaco,Europe,2020-03-29,1,0,43
Monaco,Europe,2020-03-30,3,0,46
Monaco,Europe,2020-03-31,3,0,49
Monaco,Europe,2020-04-01,3,0,52
Monaco,Europe,2020-04-02,3,0,55
Monaco,Europe,2020-04-03,5,0,60
Monaco,Europe,2020-04-04,4,0,64
Monaco,Europe,2020-04-05,2,2,66
Monaco,Europe,2020-04-06,7,0,73
Monaco,Europe,2020-04-07,4,0,77
Monaco,Europe,2020-04-08,2,0,79
Monaco,Europe,2020-04-09,2,0,81
Monaco,Europe,2020-04-10,3,0,84
Monaco,Europe,2020-04-11,6,0,90
Monaco,Europe,2020-04-12,2,0,92
Monaco,Europe,2020-04-13,1,0,93
Monaco,Europe,2020-04-16,,1,93
Monaco,Europe,2020-04-18,1,0,94
Monaco,Europe,2020-04-24,,1,94
Monaco,Europe,2020-04-28,1,0,95
Mongolia,Asia,2020-03-10,1,0,1
Mongolia,Asia,2020-03-18,3,0,4
Mongolia,Asia,2020-03-19,1,0,5
Mongolia,Asia,2020-03-21,1,0,6
Mongolia,Asia,2020-03-22,4,0,10
Mongolia,Asia,2020-03-27,1,0,11
Mongolia,Asia,2020-03-29,1,0,12
Mongolia,Asia,2020-04-02,2,0,14
Mongolia,Asia,2020-04-07,1,0,15
Mongolia,Asia,2020-04-09,1,0,16
Mongolia,Asia,2020-04-15,14,0,30
Mongolia,Asia,2020-04-17,1,0,31
Mongolia,Asia,2020-04-20,1,0,32
Mongolia,Asia,2020-04-21,2,0,34
Mongolia,Asia,2020-04-22,1,0,35
Mongolia,Asia,2020-04-24,1,0,36
Mongolia,Asia,2020-04-26,2,0,38
Mongolia,Asia,2020-05-02,1,0,39
Mongolia,Asia,2020-05-04,1,0,40
Mongolia,Asia,2020-05-05,1,0,41
Montenegro,Europe,2020-03-18,2,0,2
Montenegro,Europe,2020-03-19,6,0,8
Montenegro,Europe,2020-03-20,5,0,13
Montenegro,Europe,2020-03-21,1,0,14
Montenegro,Europe,2020-03-23,7,0,21
Montenegro,Europe,2020-03-24,6,0,27
Montenegro,Europe,2020-03-25,20,0,47
Montenegro,Europe,2020-03-26,6,0,53
Montenegro,Europe,2020-03-27,14,1,67
Montenegro,Europe,2020-03-28,8,0,75
Montenegro,Europe,2020-03-29,9,0,84
Montenegro,Europe,2020-03-30,1,0,85
Montenegro,Europe,2020-03-31,6,0,91
Montenegro,Europe,2020-04-01,18,0,109
Montenegro,Europe,2020-04-02,14,0,123
Montenegro,Europe,2020-04-03,21,1,144
Montenegro,Europe,2020-04-04,30,0,174
Montenegro,Europe,2020-04-05,27,0,201
Montenegro,Europe,2020-04-06,13,0,214
Montenegro,Europe,2020-04-07,19,0,233
Montenegro,Europe,2020-04-08,8,0,241
Montenegro,Europe,2020-04-09,8,0,249
Montenegro,Europe,2020-04-10,3,0,252
Montenegro,Europe,2020-04-11,5,0,257
Montenegro,Europe,2020-04-12,6,0,263
Montenegro,Europe,2020-04-13,9,1,272
Montenegro,Europe,2020-04-14,2,0,274
Montenegro,Europe,2020-04-15,9,1,283
Montenegro,Europe,2020-04-16,5,0,288
Montenegro,Europe,2020-04-17,15,0,303
Montenegro,Europe,2020-04-19,4,1,307
Montenegro,Europe,2020-04-20,1,0,308
Montenegro,Europe,2020-04-21,4,0,312
Montenegro,Europe,2020-04-22,1,0,313
Montenegro,Europe,2020-04-23,2,0,315
Montenegro,Europe,2020-04-24,4,0,319
Montenegro,Europe,2020-04-25,,1,319
Montenegro,Europe,2020-04-26,1,0,320
Montenegro,Europe,2020-04-27,1,1,321
Montenegro,Europe,2020-04-30,1,0,322
Montenegro,Europe,2020-05-04,,1,322
Montenegro,Europe,2020-05-05,1,0,323
Montenegro,Europe,2020-05-06,1,0,324
Montserrat,Etc,2020-03-21,1,0,1
Montserrat,Etc,2020-03-27,4,0,5
Montserrat,Etc,2020-04-05,1,0,6
Montserrat,Etc,2020-04-09,3,0,9
Montserrat,Etc,2020-04-13,2,0,11
Montserrat,Etc,2020-04-26,,1,11
Morocco,Africa,2020-03-03,1,0,1
Morocco,Africa,2020-03-06,1,0,2
Morocco,Africa,2020-03-12,3,1,5
Morocco,Africa,2020-03-13,1,0,6
Morocco,Africa,2020-03-14,1,0,7
Morocco,Africa,2020-03-15,11,0,18
Morocco,Africa,2020-03-16,10,0,28
Morocco,Africa,2020-03-17,9,0,37
Morocco,Africa,2020-03-18,7,1,44
Morocco,Africa,2020-03-19,10,0,54
Morocco,Africa,2020-03-20,9,0,63
Morocco,Africa,2020-03-21,23,1,86
Morocco,Africa,2020-03-22,10,0,96
Morocco,Africa,2020-03-23,19,1,115
Morocco,Africa,2020-03-24,19,0,134
Morocco,Africa,2020-03-25,36,1,170
Morocco,Africa,2020-03-26,55,1,225
Morocco,Africa,2020-03-27,50,4,275
Morocco,Africa,2020-03-28,70,13,345
Morocco,Africa,2020-03-29,13,0,358
Morocco,Africa,2020-03-30,121,3,479
Morocco,Africa,2020-03-31,77,7,556
Morocco,Africa,2020-04-01,61,3,617
Morocco,Africa,2020-04-02,37,3,654
Morocco,Africa,2020-04-03,54,5,708
Morocco,Africa,2020-04-05,211,15,919
Morocco,Africa,2020-04-06,102,11,1021
Morocco,Africa,2020-04-07,99,10,1120
Morocco,Africa,2020-04-08,64,10,1184
Morocco,Africa,2020-04-09,91,3,1275
Morocco,Africa,2020-04-10,99,4,1374
Morocco,Africa,2020-04-11,74,10,1448
Morocco,Africa,2020-04-12,97,4,1545
Morocco,Africa,2020-04-13,116,7,1661
Morocco,Africa,2020-04-14,102,8,1763
Morocco,Africa,2020-04-15,125,0,1888
Morocco,Africa,2020-04-16,136,1,2024
Morocco,Africa,2020-04-17,259,3,2283
Morocco,Africa,2020-04-18,281,5,2564
Morocco,Africa,2020-04-19,121,2,2685
Morocco,Africa,2020-04-20,170,4,2855
Morocco,Africa,2020-04-21,191,2,3046
Morocco,Africa,2020-04-22,163,2,3209
Morocco,Africa,2020-04-23,168,4,3377
Morocco,Africa,2020-04-24,191,6,3568
Morocco,Africa,2020-04-25,190,3,3758
Morocco,Africa,2020-04-26,139,1,3897
Morocco,Africa,2020-04-27,168,2,4065
Morocco,Africa,2020-04-28,55,1,4120
Morocco,Africa,2020-04-29,132,3,4252
Morocco,Africa,2020-04-30,69,3,4321
Morocco,Africa,2020-05-01,102,2,4423
Morocco,Africa,2020-05-02,146,1,4569
Morocco,Africa,2020-05-03,160,2,4729
Morocco,Africa,2020-05-04,174,1,4903
Morocco,Africa,2020-05-05,140,5,5043
Morocco,Africa,2020-05-06,176,12,5219
Mozambique,Africa,2020-03-23,1,0,1
Mozambique,Africa,2020-03-26,4,0,5
Mozambique,Africa,2020-03-27,2,0,7
Mozambique,Africa,2020-03-29,1,0,8
Mozambique,Africa,2020-04-02,2,0,10
Mozambique,Africa,2020-04-09,7,0,17
Mozambique,Africa,2020-04-11,3,0,20
Mozambique,Africa,2020-04-13,1,0,21
Mozambique,Africa,2020-04-14,6,0,27
Mozambique,Africa,2020-04-15,1,0,28
Mozambique,Africa,2020-04-16,1,0,29
Mozambique,Africa,2020-04-17,2,0,31
Mozambique,Africa,2020-04-18,3,0,34
Mozambique,Africa,2020-04-19,1,0,35
Mozambique,Africa,2020-04-20,4,0,39
Mozambique,Africa,2020-04-23,2,0,41
Mozambique,Africa,2020-04-24,5,0,46
Mozambique,Africa,2020-04-25,19,0,65
Mozambique,Africa,2020-04-26,5,0,70
Mozambique,Africa,2020-04-27,6,0,76
Mozambique,Africa,2020-05-02,3,0,79
Mozambique,Africa,2020-05-04,1,0,80
Mozambique,Africa,2020-05-06,1,0,81
Myanmar,Asia,2020-03-24,2,0,2
Myanmar,Asia,2020-03-25,1,0,3
Myanmar,Asia,2020-03-27,2,0,5
Myanmar,Asia,2020-03-29,3,0,8
Myanmar,Asia,2020-03-31,6,0,14
Myanmar,Asia,2020-04-01,1,1,15
Myanmar,Asia,2020-04-02,1,0,16
Myanmar,Asia,2020-04-03,4,0,20
Myanmar,Asia,2020-04-05,1,0,21
Myanmar,Asia,2020-04-07,1,0,22
Myanmar,Asia,2020-04-09,,2,22
Myanmar,Asia,2020-04-10,5,0,27
Myanmar,Asia,2020-04-11,1,0,28
Myanmar,Asia,2020-04-12,3,0,31
Myanmar,Asia,2020-04-13,10,1,41
Myanmar,Asia,2020-04-14,21,0,62
Myanmar,Asia,2020-04-15,12,0,74
Myanmar,Asia,2020-04-17,11,0,85
Myanmar,Asia,2020-04-18,9,1,94
Myanmar,Asia,2020-04-19,13,0,107
Myanmar,Asia,2020-04-20,4,0,111
Myanmar,Asia,2020-04-21,8,0,119
Myanmar,Asia,2020-04-22,2,0,121
Myanmar,Asia,2020-04-23,6,0,127
Myanmar,Asia,2020-04-24,5,0,132
Myanmar,Asia,2020-04-25,12,0,144
Myanmar,Asia,2020-04-26,2,0,146
Myanmar,Asia,2020-04-29,4,0,150
Myanmar,Asia,2020-04-30,,1,150
Myanmar,Asia,2020-05-01,1,0,151
Myanmar,Asia,2020-05-04,4,0,155
Myanmar,Asia,2020-05-05,6,0,161
Namibia,Africa,2020-03-15,2,0,2
Namibia,Africa,2020-03-21,1,0,3
Namibia,Africa,2020-03-26,1,0,4
Namibia,Africa,2020-03-27,4,0,8
Namibia,Africa,2020-03-30,3,0,11
Namibia,Africa,2020-04-02,2,0,13
Namibia,Africa,2020-04-04,1,0,14
Namibia,Africa,2020-04-06,2,0,16
Nepal,Asia,2020-01-25,1,0,1
Nepal,Asia,2020-03-24,1,0,2
Nepal,Asia,2020-03-25,1,0,3
Nepal,Asia,2020-03-29,2,0,5
Nepal,Asia,2020-04-04,1,0,6
Nepal,Asia,2020-04-06,3,0,9
Nepal,Asia,2020-04-13,3,0,12
Nepal,Asia,2020-04-14,2,0,14
Nepal,Asia,2020-04-15,2,0,16
Nepal,Asia,2020-04-18,14,0,30
Nepal,Asia,2020-04-19,1,0,31
Nepal,Asia,2020-04-22,11,0,42
Nepal,Asia,2020-04-23,3,0,45
Nepal,Asia,2020-04-24,3,0,48
Nepal,Asia,2020-04-25,1,0,49
Nepal,Asia,2020-04-27,3,0,52
Nepal,Asia,2020-04-29,2,0,54
Nepal,Asia,2020-04-30,3,0,57
Nepal,Asia,2020-05-02,2,0,59
Nepal,Asia,2020-05-04,16,0,75
Nepal,Asia,2020-05-05,7,0,82
Netherlands,Europe,2020-02-28,1,0,1
Netherlands,Europe,2020-02-29,1,0,2
Netherlands,Europe,2020-03-01,5,0,7
Netherlands,Europe,2020-03-02,6,0,13
Netherlands,Europe,2020-03-03,5,0,18
Netherlands,Europe,2020-03-04,10,0,28
Netherlands,Europe,2020-03-05,10,0,38
Netherlands,Europe,2020-03-06,44,0,82
Netherlands,Europe,2020-03-07,46,1,128
Netherlands,Europe,2020-03-08,60,0,188
Netherlands,Europe,2020-03-09,77,2,265
Netherlands,Europe,2020-03-10,56,0,321
Netherlands,Europe,2020-03-11,61,1,382
Netherlands,Europe,2020-03-12,121,1,503
Netherlands,Europe,2020-03-13,111,0,614
Netherlands,Europe,2020-03-14,190,0,804
Netherlands,Europe,2020-03-15,155,7,959
Netherlands,Europe,2020-03-16,176,8,1135
Netherlands,Europe,2020-03-17,278,4,1413
Netherlands,Europe,2020-03-18,292,19,1705
Netherlands,Europe,2020-03-19,346,15,2051
Netherlands,Europe,2020-03-20,409,18,2460
Netherlands,Europe,2020-03-21,534,30,2994
Netherlands,Europe,2020-03-22,637,30,3631
Netherlands,Europe,2020-03-23,573,43,4204
Netherlands,Europe,2020-03-24,545,34,4749
Netherlands,Europe,2020-03-25,811,63,5560
Netherlands,Europe,2020-03-26,852,80,6412
Netherlands,Europe,2020-03-27,1019,78,7431
Netherlands,Europe,2020-03-28,1172,112,8603
Netherlands,Europe,2020-03-29,1159,93,9762
Netherlands,Europe,2020-03-30,1104,132,10866
Netherlands,Europe,2020-03-31,884,93,11750
Netherlands,Europe,2020-04-01,845,175,12595
Netherlands,Europe,2020-04-02,1019,134,13614
Netherlands,Europe,2020-04-03,1083,166,14697
Netherlands,Europe,2020-04-04,1026,148,15723
Netherlands,Europe,2020-04-05,904,164,16627
Netherlands,Europe,2020-04-06,1224,115,17851
Netherlands,Europe,2020-04-07,952,101,18803
Netherlands,Europe,2020-04-08,777,234,19580
Netherlands,Europe,2020-04-09,969,147,20549
Netherlands,Europe,2020-04-10,1213,148,21762
Netherlands,Europe,2020-04-11,1335,115,23097
Netherlands,Europe,2020-04-12,1316,132,24413
Netherlands,Europe,2020-04-13,1174,94,25587
Netherlands,Europe,2020-04-14,964,86,26551
Netherlands,Europe,2020-04-15,868,122,27419
Netherlands,Europe,2020-04-16,734,189,28153
Netherlands,Europe,2020-04-17,1061,181,29214
Netherlands,Europe,2020-04-18,1235,144,30449
Netherlands,Europe,2020-04-19,1140,142,31589
Netherlands,Europe,2020-04-20,1066,83,32655
Netherlands,Europe,2020-04-21,750,67,33405
Netherlands,Europe,2020-04-22,729,165,34134
Netherlands,Europe,2020-04-23,708,138,34842
Netherlands,Europe,2020-04-24,887,123,35729
Netherlands,Europe,2020-04-25,806,112,36535
Netherlands,Europe,2020-04-26,655,120,37190
Netherlands,Europe,2020-04-27,655,66,37845
Netherlands,Europe,2020-04-28,400,43,38245
Netherlands,Europe,2020-04-29,171,48,38416
Netherlands,Europe,2020-04-30,386,145,38802
Netherlands,Europe,2020-05-01,514,84,39316
Netherlands,Europe,2020-05-02,475,98,39791
Netherlands,Europe,2020-05-03,445,94,40236
Netherlands,Europe,2020-05-04,335,69,40571
Netherlands,Europe,2020-05-05,199,26,40770
Netherlands,Europe,2020-05-06,317,86,41087
New Caledonia,Oceania,2020-03-21,2,0,2
New Caledonia,Oceania,2020-03-22,2,0,4
New Caledonia,Oceania,2020-03-23,1,0,5
New Caledonia,Oceania,2020-03-24,2,0,7
New Caledonia,Oceania,2020-03-25,2,0,9
New Caledonia,Oceania,2020-03-26,5,0,14
New Caledonia,Oceania,2020-03-27,1,0,15
New Caledonia,Oceania,2020-03-31,1,0,16
New Caledonia,Oceania,2020-04-04,2,0,18
New Zealand,Oceania,2020-02-28,1,0,1
New Zealand,Oceania,2020-03-04,1,0,2
New Zealand,Oceania,2020-03-05,1,0,3
New Zealand,Oceania,2020-03-06,1,0,4
New Zealand,Oceania,2020-03-07,1,0,5
New Zealand,Oceania,2020-03-14,1,0,6
New Zealand,Oceania,2020-03-15,2,0,8
New Zealand,Oceania,2020-03-18,12,0,20
New Zealand,Oceania,2020-03-19,8,0,28
New Zealand,Oceania,2020-03-20,11,0,39
New Zealand,Oceania,2020-03-21,14,0,53
New Zealand,Oceania,2020-03-22,13,0,66
New Zealand,Oceania,2020-03-23,36,0,102
New Zealand,Oceania,2020-03-24,40,0,142
New Zealand,Oceania,2020-03-25,47,0,189
New Zealand,Oceania,2020-03-26,73,0,262
New Zealand,Oceania,2020-03-27,76,0,338
New Zealand,Oceania,2020-03-28,78,0,416
New Zealand,Oceania,2020-03-29,60,1,476
New Zealand,Oceania,2020-03-30,76,0,552
New Zealand,Oceania,2020-03-31,95,0,647
New Zealand,Oceania,2020-04-02,76,0,723
New Zealand,Oceania,2020-04-03,49,0,772
New Zealand,Oceania,2020-04-04,52,0,824
New Zealand,Oceania,2020-04-05,48,0,872
New Zealand,Oceania,2020-04-06,39,0,911
New Zealand,Oceania,2020-04-07,32,0,943
New Zealand,Oceania,2020-04-08,26,0,969
New Zealand,Oceania,2020-04-09,23,0,992
New Zealand,Oceania,2020-04-10,23,1,1015
New Zealand,Oceania,2020-04-11,20,2,1035
New Zealand,Oceania,2020-04-12,14,0,1049
New Zealand,Oceania,2020-04-13,15,1,1064
New Zealand,Oceania,2020-04-14,8,4,1072
New Zealand,Oceania,2020-04-15,6,0,1078
New Zealand,Oceania,2020-04-16,6,0,1084
New Zealand,Oceania,2020-04-17,2,2,1086
New Zealand,Oceania,2020-04-18,8,0,1094
New Zealand,Oceania,2020-04-19,4,1,1098
New Zealand,Oceania,2020-04-20,7,0,1105
New Zealand,Oceania,2020-04-21,2,1,1107
New Zealand,Oceania,2020-04-22,5,1,1112
New Zealand,Oceania,2020-04-23,,2,1112
New Zealand,Oceania,2020-04-24,2,1,1114
New Zealand,Oceania,2020-04-25,3,1,1117
New Zealand,Oceania,2020-04-26,4,0,1121
New Zealand,Oceania,2020-04-27,1,1,1122
New Zealand,Oceania,2020-04-28,2,0,1124
New Zealand,Oceania,2020-04-29,2,0,1126
New Zealand,Oceania,2020-04-30,3,0,1129
New Zealand,Oceania,2020-05-01,3,0,1132
New Zealand,Oceania,2020-05-02,2,1,1134
New Zealand,Oceania,2020-05-03,2,0,1136
New Zealand,Oceania,2020-05-04,1,0,1137
New Zealand,Oceania,2020-05-06,1,1,1138
Nicaragua,America,2020-03-19,1,0,1
Nicaragua,America,2020-03-21,1,0,2
Nicaragua,America,2020-03-28,,1,2
Nicaragua,America,2020-03-29,2,0,4
Nicaragua,America,2020-04-02,1,0,5
Nicaragua,America,2020-04-07,1,0,6
Nicaragua,America,2020-04-11,1,0,7
Nicaragua,America,2020-04-13,2,0,9
Nicaragua,America,2020-04-21,,1,9
Nicaragua,America,2020-04-22,1,0,10
Nicaragua,America,2020-04-25,1,1,11
Nicaragua,America,2020-04-26,1,0,12
Nicaragua,America,2020-04-27,1,0,13
Nicaragua,America,2020-04-30,1,1,14
Nicaragua,America,2020-05-04,,1,14
Nicaragua,America,2020-05-05,1,0,15
Nicaragua,America,2020-05-06,1,0,16
Niger,Africa,2020-03-21,1,0,1
Niger,Africa,2020-03-24,1,0,2
Niger,Africa,2020-03-25,5,1,7
Niger,Africa,2020-03-27,3,0,10
Niger,Africa,2020-03-31,10,2,20
Niger,Africa,2020-04-02,54,2,74
Niger,Africa,2020-04-04,24,0,98
Niger,Africa,2020-04-05,22,0,120
Niger,Africa,2020-04-06,64,5,184
Niger,Africa,2020-04-07,69,0,253
Niger,Africa,2020-04-08,25,1,278
Niger,Africa,2020-04-09,64,0,342
Niger,Africa,2020-04-10,68,0,410
Niger,Africa,2020-04-11,28,0,438
Niger,Africa,2020-04-12,53,0,491
Niger,Africa,2020-04-13,38,1,529
Niger,Africa,2020-04-14,19,1,548
Niger,Africa,2020-04-15,22,1,570
Niger,Africa,2020-04-16,14,0,584
Niger,Africa,2020-04-17,25,1,609
Niger,Africa,2020-04-18,18,3,627
Niger,Africa,2020-04-19,12,1,639
Niger,Africa,2020-04-20,9,1,648
Niger,Africa,2020-04-21,7,0,655
Niger,Africa,2020-04-23,7,2,662
Niger,Africa,2020-04-24,9,2,671
Niger,Africa,2020-04-25,10,0,681
Niger,Africa,2020-04-26,3,3,684
Niger,Africa,2020-04-27,12,2,696
Niger,Africa,2020-04-28,5,0,701
Niger,Africa,2020-04-29,8,2,709
Niger,Africa,2020-04-30,4,1,713
Niger,Africa,2020-05-01,6,0,719
Niger,Africa,2020-05-02,9,1,728
Niger,Africa,2020-05-03,8,2,736
Niger,Africa,2020-05-04,14,1,750
Niger,Africa,2020-05-05,5,1,755
Niger,Africa,2020-05-06,8,1,763
Nigeria,Africa,2020-02-28,1,0,1
Nigeria,Africa,2020-03-10,1,0,2
Nigeria,Africa,2020-03-18,1,0,3
Nigeria,Africa,2020-03-19,5,0,8
Nigeria,Africa,2020-03-21,4,0,12
Nigeria,Africa,2020-03-22,10,0,22
Nigeria,Africa,2020-03-23,8,0,30
Nigeria,Africa,2020-03-24,10,1,40
Nigeria,Africa,2020-03-25,4,0,44
Nigeria,Africa,2020-03-26,7,0,51
Nigeria,Africa,2020-03-27,14,0,65
Nigeria,Africa,2020-03-28,16,0,81
Nigeria,Africa,2020-03-29,16,0,97
Nigeria,Africa,2020-03-31,34,1,131
Nigeria,Africa,2020-04-02,20,0,151
Nigeria,Africa,2020-04-03,23,0,174
Nigeria,Africa,2020-04-04,16,0,190
Nigeria,Africa,2020-04-05,20,2,210
Nigeria,Africa,2020-04-06,22,1,232
Nigeria,Africa,2020-04-07,6,0,238
Nigeria,Africa,2020-04-08,16,1,254
Nigeria,Africa,2020-04-09,22,0,276
Nigeria,Africa,2020-04-10,12,1,288
Nigeria,Africa,2020-04-11,17,0,305
Nigeria,Africa,2020-04-12,13,3,318
Nigeria,Africa,2020-04-13,5,0,323
Nigeria,Africa,2020-04-14,20,0,343
Nigeria,Africa,2020-04-15,30,1,373
Nigeria,Africa,2020-04-16,34,1,407
Nigeria,Africa,2020-04-17,35,1,442
Nigeria,Africa,2020-04-18,51,4,493
Nigeria,Africa,2020-04-19,49,2,542
Nigeria,Africa,2020-04-20,85,2,627
Nigeria,Africa,2020-04-21,38,1,665
Nigeria,Africa,2020-04-22,117,3,782
Nigeria,Africa,2020-04-23,91,3,873
Nigeria,Africa,2020-04-24,108,3,981
Nigeria,Africa,2020-04-25,114,1,1095
Nigeria,Africa,2020-04-26,87,3,1182
Nigeria,Africa,2020-04-27,91,5,1273
Nigeria,Africa,2020-04-28,64,0,1337
Nigeria,Africa,2020-04-29,195,4,1532
Nigeria,Africa,2020-04-30,196,7,1728
Nigeria,Africa,2020-05-01,204,7,1932
Nigeria,Africa,2020-05-02,238,10,2170
Nigeria,Africa,2020-05-03,218,17,2388
Nigeria,Africa,2020-05-04,170,2,2558
Nigeria,Africa,2020-05-05,244,6,2802
Nigeria,Africa,2020-05-06,148,5,2950
Northern Mariana Islands,Asia,2020-03-31,2,0,2
Northern Mariana Islands,Asia,2020-04-01,4,0,6
Northern Mariana Islands,Asia,2020-04-02,,1,6
Northern Mariana Islands,Asia,2020-04-03,2,0,8
Northern Mariana Islands,Asia,2020-04-08,,1,8
Northern Mariana Islands,Asia,2020-04-09,3,0,11
Northern Mariana Islands,Asia,2020-04-15,2,0,13
Northern Mariana Islands,Asia,2020-04-18,1,0,14
Norway,Europe,2020-02-27,1,0,1
Norway,Europe,2020-02-28,3,0,4
Norway,Europe,2020-02-29,2,0,6
Norway,Europe,2020-03-01,9,0,15
Norway,Europe,2020-03-02,4,0,19
Norway,Europe,2020-03-03,6,0,25
Norway,Europe,2020-03-04,8,0,33
Norway,Europe,2020-03-05,23,0,56
Norway,Europe,2020-03-06,30,0,86
Norway,Europe,2020-03-07,27,0,113
Norway,Europe,2020-03-08,34,0,147
Norway,Europe,2020-03-09,22,0,169
Norway,Europe,2020-03-10,23,0,192
Norway,Europe,2020-03-11,85,0,277
Norway,Europe,2020-03-12,212,0,489
Norway,Europe,2020-03-13,132,1,621
Norway,Europe,2020-03-15,286,0,907
Norway,Europe,2020-03-16,170,0,1077
Norway,Europe,2020-03-17,92,2,1169
Norway,Europe,2020-03-18,139,0,1308
Norway,Europe,2020-03-19,115,0,1423
Norway,Europe,2020-03-20,129,3,1552
Norway,Europe,2020-03-21,190,1,1742
Norway,Europe,2020-03-22,184,0,1926
Norway,Europe,2020-03-23,206,0,2132
Norway,Europe,2020-03-24,239,1,2371
Norway,Europe,2020-03-25,195,2,2566
Norway,Europe,2020-03-26,350,2,2916
Norway,Europe,2020-03-27,240,2,3156
Norway,Europe,2020-03-28,425,2,3581
Norway,Europe,2020-03-29,264,4,3845
Norway,Europe,2020-03-30,257,2,4102
Norway,Europe,2020-03-31,124,4,4226
Norway,Europe,2020-04-01,221,2,4447
Norway,Europe,2020-04-02,218,4,4665
Norway,Europe,2020-04-03,270,10,4935
Norway,Europe,2020-04-04,273,2,5208
Norway,Europe,2020-04-05,302,6,5510
Norway,Europe,2020-04-06,130,8,5640
Norway,Europe,2020-04-07,115,1,5755
Norway,Europe,2020-04-08,108,10,5863
Norway,Europe,2020-04-09,147,11,6010
Norway,Europe,2020-04-10,150,8,6160
Norway,Europe,2020-04-11,84,4,6244
Norway,Europe,2020-04-12,76,6,6320
Norway,Europe,2020-04-13,95,5,6415
Norway,Europe,2020-04-14,73,11,6488
Norway,Europe,2020-04-15,78,13,6566
Norway,Europe,2020-04-16,111,3,6677
Norway,Europe,2020-04-17,114,6,6791
Norway,Europe,2020-04-19,193,12,6984
Norway,Europe,2020-04-20,84,6,7068
Norway,Europe,2020-04-21,45,0,7113
Norway,Europe,2020-04-22,53,9,7166
Norway,Europe,2020-04-23,84,6,7250
Norway,Europe,2020-04-24,95,11,7345
Norway,Europe,2020-04-25,63,11,7408
Norway,Europe,2020-04-26,59,2,7467
Norway,Europe,2020-04-27,38,0,7505
Norway,Europe,2020-04-28,28,0,7533
Norway,Europe,2020-04-29,72,2,7605
Norway,Europe,2020-04-30,62,7,7667
Norway,Europe,2020-05-01,43,2,7710
Norway,Europe,2020-05-02,49,0,7759
Norway,Europe,2020-05-04,50,4,7809
Norway,Europe,2020-05-05,38,0,7847
Norway,Europe,2020-05-06,56,1,7903
Oman,Asia,2020-02-25,2,0,2
Oman,Asia,2020-02-26,2,0,4
Oman,Asia,2020-02-28,2,0,6
Oman,Asia,2020-03-03,1,0,7
Oman,Asia,2020-03-05,8,0,15
Oman,Asia,2020-03-06,1,0,16
Oman,Asia,2020-03-10,2,0,18
Oman,Asia,2020-03-14,2,0,20
Oman,Asia,2020-03-16,2,0,22
Oman,Asia,2020-03-17,2,0,24
Oman,Asia,2020-03-19,15,0,39
Oman,Asia,2020-03-21,9,0,48
Oman,Asia,2020-03-22,4,0,52
Oman,Asia,2020-03-23,3,0,55
Oman,Asia,2020-03-24,11,0,66
Oman,Asia,2020-03-25,18,0,84
Oman,Asia,2020-03-26,15,0,99
Oman,Asia,2020-03-27,10,0,109
Oman,Asia,2020-03-28,22,0,131
Oman,Asia,2020-03-29,21,0,152
Oman,Asia,2020-03-30,15,0,167
Oman,Asia,2020-03-31,12,0,179
Oman,Asia,2020-04-01,13,1,192
Oman,Asia,2020-04-02,18,0,210
Oman,Asia,2020-04-03,21,0,231
Oman,Asia,2020-04-05,46,1,277
Oman,Asia,2020-04-06,21,0,298
Oman,Asia,2020-04-07,73,0,371
Oman,Asia,2020-04-08,48,0,419
Oman,Asia,2020-04-10,38,1,457
Oman,Asia,2020-04-11,27,0,484
Oman,Asia,2020-04-12,62,0,546
Oman,Asia,2020-04-13,53,1,599
Oman,Asia,2020-04-14,214,0,813
Oman,Asia,2020-04-15,97,0,910
Oman,Asia,2020-04-17,109,0,1019
Oman,Asia,2020-04-18,50,2,1069
Oman,Asia,2020-04-19,111,0,1180
Oman,Asia,2020-04-20,86,1,1266
Oman,Asia,2020-04-21,242,1,1508
Oman,Asia,2020-04-23,106,0,1614
Oman,Asia,2020-04-24,102,1,1716
Oman,Asia,2020-04-25,74,1,1790
Oman,Asia,2020-04-26,115,0,1905
Oman,Asia,2020-04-27,93,0,1998
Oman,Asia,2020-04-28,51,0,2049
Oman,Asia,2020-04-29,82,0,2131
Oman,Asia,2020-04-30,143,0,2274
Oman,Asia,2020-05-01,74,1,2348
